plus.created,victim.state,victim.industry.name
2013-09-12T16:41:00Z,HI,Finance
2013-06-26T05:16:45Z,CA,Finance
2016-08-09T23:13:00Z,CA,Finance
2017-12-19T02:20:51.917Z,CT,Finance
2021-09-15T17:28:29.648Z,PA,Finance
2020-11-13T21:20:50.929Z,OR,Finance
2013-08-07T17:02:56Z,IN,Finance
2013-04-22T21:31:15Z,NY,Finance
2013-02-08T22:32:32Z,IA,Finance
2014-07-03T16:12:00Z,MO,Finance
2016-10-17T18:49:00Z,KY,Finance
2013-02-05T04:41:51Z,IL,Finance
2014-08-04T17:05:00Z,CA,Finance
2014-07-22T14:44:00Z,CA,Finance
2016-02-09T21:28:00Z,NE,Finance
2017-10-05T03:47:20.842Z,IN,Finance
2013-04-12T22:29:56Z,MO,Finance
2016-02-07T22:03:00Z,CA,Finance
2016-09-14T14:02:00Z,FL,Finance
2013-10-08T18:09:00Z,CT,Finance
2013-09-13T16:30:00Z,ME,Finance
2021-02-19T23:29:51.560Z,CA,Finance
2015-07-24T14:01:00Z,NY,Finance
2013-02-09T06:04:27Z,MA,Finance
2021-11-15T22:14:00.606Z,CA,Finance
2014-08-17T22:52:00Z,NC,Finance
2023-11-18T01:42:54.036Z,MO,Finance
2013-04-12T22:29:56Z,RI,Finance
2023-11-18T01:42:54.036Z,MI,Finance
2013-10-21T20:16:00Z,GA,Finance
2016-09-09T16:18:00Z,CA,Finance
2019-02-05T08:12:14.548Z,TX,Finance
2016-01-12T11:57:00Z,MN,Finance
2015-07-24T14:01:00Z,CT,Finance
2023-11-18T01:42:54.036Z,TN,Finance
2013-10-11T18:12:00Z,CA,Finance
2017-12-05T07:42:13.821Z,WY,Finance
2013-09-30T15:09:00Z,MO,Finance
2013-04-12T22:29:56Z,MI,Finance
2013-09-10T20:13:32Z,IL,Finance
2014-06-06T14:50:00Z,PA,Finance
2014-06-01T07:19:00Z,MD,Finance
2023-11-18T01:42:54.036Z,IN,Finance
2014-11-10T23:12:00Z,TX,Finance
2018-07-31T04:47:23.977Z,TX,Finance
2016-09-22T13:01:00Z,AL,Finance
2022-02-15T21:17:43.729Z,NY,Finance
2014-08-18T04:03:00Z,NY,Finance
2018-09-06T22:19:00.241Z,MI,Finance
2023-11-18T01:42:54.036Z,TX,Finance
2013-02-22T15:58:43Z,TX,Finance
2015-04-29T15:15:00Z,VA,Finance
2016-10-17T19:16:00Z,CA,Finance
2023-11-18T01:42:54.036Z,OH,Finance
2013-04-12T22:29:56Z,NE,Finance
2013-02-21T23:50:08Z,DE,Finance
2015-03-10T22:51:03Z,MD,Finance
2016-09-19T16:59:00Z,MI,Finance
2016-10-17T18:58:00Z,NJ,Finance
2019-10-08T19:57:13.816Z,CH-VD,Finance
2019-01-10T11:00:22.755Z,TX,Finance
2013-09-27T17:43:00Z,NY,Finance
2013-04-29T21:09:30Z,CA,Finance
2015-03-03T04:39:03Z,WI,Finance
2014-01-05T22:37:00Z,NY,Finance
2013-07-05T16:37:48Z,MO,Finance
2023-11-18T01:42:54.036Z,DE,Finance
2013-04-12T22:29:56Z,PA,Finance
2023-11-18T01:42:54.036Z,TX,Finance
2013-09-19T18:52:00Z,NY,Finance
2017-11-07T19:48:06.458Z,OR,Finance
2014-09-29T17:14:00Z,VA,Finance
2023-11-18T01:42:54.036Z,MN,Finance
2013-02-05T20:18:08Z,DE,Finance
2014-07-22T15:11:00Z,TX,Finance
2013-08-07T15:48:19Z,MA,Finance
2013-10-08T21:22:00Z,MN,Finance
2017-11-13T20:18:01.900Z,IN,Finance
2014-02-16T04:37:21Z,NY,Finance
2017-10-26T14:33:50Z,CT,Finance
2015-03-02T22:31:35Z,IN,Finance
2013-02-17T04:15:12Z,NY,Finance
2023-11-18T01:42:54.036Z,KY,Finance
2023-11-18T01:42:54.036Z,NY,Finance
2013-09-17T19:22:00Z,NY,Finance
2013-11-11T18:58:00Z,FL,Finance
2023-11-18T01:42:54.036Z,TX,Finance
2013-08-23T23:21:23Z,NY,Finance
2013-09-23T14:29:00Z,GA,Finance
2014-02-19T20:32:00Z,NC,Finance
2015-03-04T00:02:58Z,MA,Finance
2013-11-05T03:49:00Z,NJ,Finance
2019-12-05T21:56:17.216Z,US-MO,Finance
2013-02-05T23:31:26Z,TX,Finance
2019-11-19T21:39:19.624Z,CA-ON,Finance
2018-01-01T12:16:05.450Z,IN,Finance
2014-08-04T01:41:00Z,IN,Finance
2016-08-30T12:16:00Z,OH,Finance
2016-10-28T16:40:00Z,MA,Finance
2014-07-22T14:39:00Z,NY,Finance
2015-01-29T01:27:49Z,NY,Finance
2013-04-12T22:29:56Z,MO,Finance
2018-01-01T12:49:59.242Z,NJ,Finance
2013-02-06T20:07:10Z,MA,Finance
2013-08-25T08:09:08Z,CA,Finance
2013-07-12T00:28:45Z,MI,Finance
2018-10-18T20:35:06.413Z,CA,Finance
2019-12-28T04:54:39.307Z,IN,Finance
2013-02-13T03:43:46Z,LA,Finance
2013-02-05T21:55:45Z,CA,Finance
2023-11-18T01:42:54.036Z,IA,Finance
2013-11-15T12:08:00Z,FL,Finance
2020-10-13T18:24:14.294Z,IL,Finance
2023-11-18T01:42:54.036Z,OH,Finance
2023-11-18T01:42:54.036Z,DE,Finance
2023-11-18T01:42:54.036Z,IN,Finance
2016-01-08T07:49:00Z,MO,Finance
2013-02-06T23:39:26Z,IL,Finance
2014-07-24T00:46:00Z,OK,Finance
2013-08-21T16:27:28Z,MI,Finance
2013-11-26T23:34:00Z,NY,Finance
2013-09-18T19:47:00Z,CA,Finance
2013-04-12T22:29:56Z,NY,Finance
2015-07-24T14:01:00Z,ID,Finance
2013-04-12T22:29:56Z,MO,Finance
2016-10-03T15:34:00Z,FL,Finance
2023-11-18T01:42:54.036Z,MS,Finance
2013-03-14T22:24:04Z,MA,Finance
2016-09-02T13:29:00Z,NJ,Finance
2018-08-22T21:20:47.326Z,CA,Finance
2013-02-11T17:16:44Z,NY,Finance
2017-11-03T19:19:40.191Z,WI,Finance
2016-09-27T14:32:00Z,MA,Finance
2016-02-05T20:49:00Z,NY,Finance
2013-02-05T19:32:16Z,CA,Finance
2015-07-24T14:01:00Z,TX,Finance
2013-04-12T22:29:56Z,MO,Finance
2023-11-18T01:42:54.036Z,MA,Finance
2023-11-18T01:42:54.036Z,IN,Finance
2013-08-25T21:24:00Z,IL,Finance
2023-11-18T01:42:54.036Z,NY,Finance
2023-11-18T01:42:54.036Z,NE,Finance
2013-04-12T22:29:56Z,DC,Finance
2014-09-08T14:48:00Z,KS,Finance
2015-03-04T00:33:16Z,MN,Finance
2016-11-09T15:26:00Z,PA,Finance
2013-04-12T22:29:56Z,IN,Finance
2017-10-26T06:45:24.388Z,GA,Finance
2018-10-15T23:01:21.553Z,PA,Finance
2015-03-24T23:06:40Z,NY,Finance
2014-05-02T18:36:00Z,KS,Finance
2014-02-20T04:23:00Z,NY,Finance
2013-09-23T21:47:00Z,SD,Finance
2013-07-09T12:59:34Z,CA,Finance
2013-02-05T22:12:30Z,NJ,Finance
2013-07-25T21:12:19Z,FL,Finance
2014-02-20T03:48:00Z,NE,Finance
2013-02-06T03:19:11Z,AZ,Finance
2019-11-26T01:21:05.750Z,OR,Finance
2016-09-27T11:54:00Z,CA,Finance
2013-07-03T18:23:26Z,MD,Finance
2016-02-08T03:08:00Z,NC,Finance
2018-12-19T13:31:07.646Z,PA,Finance
2018-08-28T00:01:18.909Z,MS,Finance
2023-11-18T01:42:54.036Z,NJ,Finance
2014-08-02T04:05:00Z,AK,Finance
2023-11-18T01:42:54.036Z,MA,Finance
2016-10-07T15:31:00Z,MI,Finance
2013-02-05T05:17:53Z,NE,Finance
2013-09-10T20:13:32Z,MA,Finance
2013-08-30T16:19:00Z,NJ,Finance
2016-01-28T07:03:00Z,NY,Finance
2013-04-12T22:29:56Z,TX,Finance
2017-09-26T21:14:52.089Z,NY,Finance
2013-06-04T20:52:17Z,IN,Finance
2014-05-03T05:17:00Z,NC,Finance
2013-02-05T18:57:37Z,CA,Finance
2017-11-09T19:52:39.598Z,FL,Finance
2013-02-22T22:28:45Z,MI,Finance
2019-01-10T13:15:20.722Z,GA,Finance
2014-06-29T16:58:00Z,CA,Finance
2016-07-13T02:52:00Z,KY,Finance
2017-01-28T01:14:00Z,CA,Finance
2019-11-08T19:36:36.406Z,PA,Finance
2017-11-10T01:37:52.801Z,NY,Finance
2013-02-07T23:45:37Z,KY,Finance
2023-11-18T01:42:54.036Z,CO,Finance
2014-02-16T02:37:36Z,NE,Finance
2013-08-07T19:18:12Z,IN,Finance
2013-04-12T22:29:56Z,PR,Finance
2019-09-03T21:53:36.001Z,NY,Finance
2023-11-18T01:42:54.036Z,NM,Finance
2016-09-14T15:07:00Z,NY,Finance
2014-01-05T18:56:00Z,MA,Finance
2014-05-12T00:01:00Z,NJ,Finance
2015-03-25T23:25:28Z,CA,Finance
2019-11-07T21:30:43.033Z,GB-MDB,Finance
2021-06-30T18:29:10.400Z,CA,Finance
2020-09-14T23:49:21.749Z,IN,Finance
2023-11-18T01:42:54.036Z,WI,Finance
2023-11-18T01:42:54.036Z,MS,Finance
2013-09-21T05:53:00Z,NY,Finance
2014-04-07T15:03:00Z,NSW,Finance
2016-01-12T13:41:00Z,TX,Finance
2013-04-12T22:29:56Z,TN,Finance
2013-02-06T20:39:39Z,MN,Finance
2016-09-07T19:19:00Z,CA,Finance
2016-09-06T15:32:00Z,FL,Finance
2014-03-18T14:09:00Z,GA,Finance
2014-09-12T16:39:00Z,CO,Finance
2015-03-10T04:41:45Z,NJ,Finance
2020-11-09T19:18:31.080Z,FL,Finance
2017-10-25T22:08:29.130Z,GA,Finance
2013-09-06T19:54:00Z,MA,Finance
2019-08-29T19:59:23.606Z,CA-SK,Finance
2016-09-19T18:37:00Z,FL,Finance
2013-04-12T22:29:56Z,UT,Finance
2013-04-12T22:29:56Z,CA,Finance
2014-07-22T14:31:00Z,NY,Finance
2014-09-19T15:06:00Z,NY,Finance
2013-03-11T18:07:57Z,MO,Finance
2023-11-18T01:42:54.036Z,CT,Finance
2016-10-18T13:46:00Z,PA,Finance
2013-09-05T12:45:00Z,NY,Finance
2019-08-27T21:23:41.292Z,IN-HR,Finance
2014-11-19T21:30:00Z,CA,Finance
2013-04-12T22:29:56Z,GA,Finance
2023-11-18T01:42:54.036Z,DE,Finance
2016-11-01T17:25:00Z,TX,Finance
2013-04-12T22:29:56Z,NC,Finance
2016-10-20T12:50:00Z,MA,Finance
2013-04-09T23:10:44Z,DC,Finance
2017-11-07T19:42:06.663Z,FL,Finance
2013-11-15T21:17:00Z,TX,Finance
2023-11-18T01:42:54.036Z,CA,Finance
2023-11-18T01:42:54.036Z,TX,Finance
2013-08-23T00:34:57Z,NY,Finance
2013-02-05T23:52:22Z,CA,Finance
2016-09-14T13:48:00Z,AL,Finance
2014-10-03T19:27:00Z,NY,Finance
2017-11-30T12:24:00.712Z,VT,Finance
2020-05-28T22:16:35.378Z,SC,Finance
2016-09-07T14:17:00Z,CA,Finance
2016-02-08T03:18:00Z,NJ,Finance
2013-02-18T23:04:56Z,NY,Finance
2023-11-18T01:42:54.036Z,OH,Finance
2013-04-04T22:59:34Z,VA,Finance
2023-11-18T01:42:54.036Z,NY,Finance
2014-12-27T17:20:32Z,PA,Finance
2013-02-12T20:00:07Z,NY,Finance
2016-10-31T18:28:00Z,NY,Finance
2013-04-12T22:29:56Z,PR,Finance
2015-03-19T23:21:13Z,MD,Finance
2014-07-08T14:02:00Z,PA,Finance
2013-11-16T18:22:00Z,CA,Finance
2016-02-02T21:49:00Z,GA,Finance
2021-09-27T19:12:38.618Z,TX,Finance
2023-11-18T01:42:54.036Z,TX,Finance
2013-08-30T16:27:00Z,NJ,Finance
2014-02-06T14:12:44Z,TN,Finance
2013-09-09T16:07:00Z,IL,Finance
2013-10-11T18:21:00Z,CA,Finance
2013-02-21T00:11:43Z,NY,Finance
2013-02-12T23:40:36Z,IL,Finance
2013-09-30T13:55:00Z,MA,Finance
2021-09-23T18:33:58.977Z,NY,Finance
2014-10-24T21:10:00Z,PA,Finance
2017-10-24T06:18:24.705Z,NY,Finance
2023-11-18T01:42:54.036Z,CA,Finance
2016-02-01T15:04:00Z,MT,Finance
2013-02-10T20:43:26Z,VT,Finance
2014-02-17T22:19:00Z,CA,Finance
2014-08-03T22:37:00Z,NY,Finance
2023-11-18T01:42:54.036Z,IA,Finance
2023-11-18T01:42:54.036Z,CA,Finance
2016-09-26T16:42:00Z,SC,Finance
2013-04-12T22:29:56Z,FL,Finance
2015-07-24T14:01:00Z,MA,Finance
2023-11-18T01:42:54.036Z,NE,Finance
2015-03-03T22:43:45Z,PA,Finance
2013-09-10T20:13:32Z,IL,Finance
2013-06-06T15:53:33Z,CA,Finance
2017-10-25T22:29:37.147Z,NJ,Finance
2013-09-10T20:13:32Z,DC,Finance
2013-04-12T22:29:56Z,TX,Finance
2023-11-18T01:42:54.036Z,SC,Finance
2016-09-15T00:24:00Z,WA,Finance
2023-11-18T01:42:54.036Z,KY,Finance
2013-09-19T14:38:00Z,NY,Finance
2013-07-09T01:15:08Z,TX,Finance
2013-07-12T00:17:56Z,IN,Finance
2013-04-12T22:29:56Z,NE,Finance
2013-04-12T22:29:56Z,MN,Finance
2023-11-18T01:42:54.036Z,GA,Finance
2013-09-11T00:58:00Z,IN,Finance
2017-10-26T14:33:49Z,IA,Finance
2017-10-26T06:27:59.668Z,NY,Finance
2013-04-12T22:29:56Z,NY,Finance
2014-02-16T04:17:13Z,MN,Finance
2016-10-20T14:07:00Z,MO,Finance
2015-07-24T14:01:00Z,NY,Finance
2013-09-09T18:32:00Z,CA,Finance
2013-08-07T13:54:16Z,VA,Finance
2013-04-12T22:29:56Z,CA,Finance
2017-12-19T05:54:50.761Z,NJ,Finance
2014-01-31T20:05:00Z,NC,Finance
2015-07-24T14:01:00Z,NY,Finance
2016-09-26T19:20:00Z,NY,Finance
2014-11-19T20:37:00Z,MI,Finance
2014-02-05T03:53:35Z,NJ,Finance
2013-08-23T17:35:07Z,NH,Finance
